,state_id,time,m_prism_ppt,state_abb
144,01,1993-01-31,146.2280948529932,AL
145,01,1993-02-28,92.33891843731111,AL
146,01,1993-03-31,171.59481924443128,AL
147,01,1993-04-30,79.23008747949017,AL
148,01,1993-05-31,95.11573903734761,AL
149,01,1993-06-30,79.83208341119415,AL
150,01,1993-07-31,74.56643792510059,AL
151,01,1993-08-31,112.63613529938912,AL
152,01,1993-09-30,102.18983708656546,AL
153,01,1993-10-31,85.69880125081461,AL
154,01,1993-11-30,94.90023406452717,AL
155,01,1993-12-31,115.58803241383927,AL
156,01,1994-01-31,142.78781726566964,AL
157,01,1994-02-28,139.1384007171142,AL
158,01,1994-03-31,198.36624870427497,AL
159,01,1994-04-30,112.15770276249903,AL
160,01,1994-05-31,90.28802411962734,AL
161,01,1994-06-30,187.7248244340121,AL
162,01,1994-07-31,250.17627197488923,AL
163,01,1994-08-31,73.42349579300563,AL
164,01,1994-09-30,96.453481804301,AL
165,01,1994-10-31,132.58517628260608,AL
166,01,1994-11-30,91.62661994860511,AL
167,01,1994-12-31,87.87974141069056,AL
168,01,1995-01-31,123.90698972789234,AL
169,01,1995-02-28,139.13609819604707,AL
170,01,1995-03-31,135.46622339492163,AL
171,01,1995-04-30,127.70114038210332,AL
172,01,1995-05-31,84.16605877428555,AL
173,01,1995-06-30,87.96264412955966,AL
174,01,1995-07-31,99.89719556066991,AL
175,01,1995-08-31,114.66834517181816,AL
176,01,1995-09-30,84.9563426110397,AL
177,01,1995-10-31,219.80440278327998,AL
178,01,1995-11-30,146.01212410811183,AL
179,01,1995-12-31,109.44215585502403,AL
180,01,1996-01-31,183.08754304672323,AL
181,01,1996-02-29,93.07794364321435,AL
182,01,1996-03-31,209.3854998685759,AL
183,01,1996-04-30,124.5157711858447,AL
184,01,1996-05-31,66.86184072959762,AL
185,01,1996-06-30,82.19193702671775,AL
186,01,1996-07-31,158.8370507122727,AL
187,01,1996-08-31,117.1075706781842,AL
188,01,1996-09-30,156.0334855082984,AL
189,01,1996-10-31,60.687331752561306,AL
190,01,1996-11-30,93.87388489759508,AL
191,01,1996-12-31,133.01928766366674,AL
192,01,1997-01-31,169.43190985683984,AL
193,01,1997-02-28,148.17992310985588,AL
194,01,1997-03-31,108.60657553030244,AL
195,01,1997-04-30,135.92774139424824,AL
196,01,1997-05-31,141.8889470070871,AL
197,01,1997-06-30,207.57205518095367,AL
198,01,1997-07-31,119.30210644526488,AL
199,01,1997-08-31,75.83895864569938,AL
200,01,1997-09-30,97.4991720006663,AL
201,01,1997-10-31,128.42661473087693,AL
202,01,1997-11-30,143.41346084584512,AL
203,01,1997-12-31,118.64518371351082,AL
204,01,1998-01-31,197.7622503476499,AL
205,01,1998-02-28,183.07459697784623,AL
206,01,1998-03-31,160.3240589636094,AL
207,01,1998-04-30,146.7033246942756,AL
208,01,1998-05-31,63.468971143569654,AL
209,01,1998-06-30,83.97935935643079,AL
210,01,1998-07-31,150.69920829446684,AL
211,01,1998-08-31,92.60520158144965,AL
212,01,1998-09-30,204.16944042536204,AL
213,01,1998-10-31,33.04922129797756,AL
214,01,1998-11-30,84.37681432378534,AL
215,01,1998-12-31,126.40445419698676,AL
216,01,1999-01-31,206.42865365420576,AL
217,01,1999-02-28,68.95339918982079,AL
218,01,1999-03-31,132.08906912155868,AL
219,01,1999-04-30,70.549264480208,AL
220,01,1999-05-31,110.14497058079344,AL
221,01,1999-06-30,207.37614522413278,AL
222,01,1999-07-31,114.11016114033748,AL
223,01,1999-08-31,46.888579623746786,AL
224,01,1999-09-30,42.133356580677216,AL
225,01,1999-10-31,78.31635172137347,AL
226,01,1999-11-30,76.52267669150618,AL
227,01,1999-12-31,80.65692081203417,AL
228,01,2000-01-31,117.12152843948887,AL
229,01,2000-02-29,55.36129533216379,AL
230,01,2000-03-31,121.46522636195138,AL
231,01,2000-04-30,131.61570416499535,AL
232,01,2000-05-31,31.73254570597806,AL
233,01,2000-06-30,105.8160115307214,AL
234,01,2000-07-31,50.376714879856436,AL
235,01,2000-08-31,58.92788111496673,AL
236,01,2000-09-30,92.82074338087992,AL
237,01,2000-10-31,13.791784285088792,AL
238,01,2000-11-30,197.66115859976918,AL
239,01,2000-12-31,107.31135636340501,AL
240,01,2001-01-31,119.74307236219339,AL
241,01,2001-02-28,107.23732866933574,AL
242,01,2001-03-31,236.65824998443588,AL
243,01,2001-04-30,94.85179399344808,AL
244,01,2001-05-31,103.67770139751602,AL
245,01,2001-06-30,182.8691451586016,AL
246,01,2001-07-31,113.71564146691372,AL
247,01,2001-08-31,139.76255867631548,AL
248,01,2001-09-30,120.08675672283464,AL
249,01,2001-10-31,82.05135042839922,AL
250,01,2001-11-30,85.21598027408037,AL
251,01,2001-12-31,104.75583820686767,AL
252,01,2002-01-31,132.56120402415954,AL
253,01,2002-02-28,73.5420207994562,AL
254,01,2002-03-31,160.02176062655076,AL
255,01,2002-04-30,69.79564743641866,AL
256,01,2002-05-31,134.86968224494768,AL
257,01,2002-06-30,111.21280459713265,AL
258,01,2002-07-31,184.1038319110144,AL
259,01,2002-08-31,112.50408083979544,AL
260,01,2002-09-30,196.43837626502798,AL
261,01,2002-10-31,133.2176700913161,AL
262,01,2002-11-30,122.95874426207024,AL
263,01,2002-12-31,158.5093481698995,AL
264,01,2003-01-31,63.25601607823961,AL
265,01,2003-02-28,185.78010372459187,AL
266,01,2003-03-31,115.39178622835739,AL
267,01,2003-04-30,154.0063739601234,AL
268,01,2003-05-31,222.5731315017759,AL
269,01,2003-06-30,182.39426299859173,AL
270,01,2003-07-31,200.33765464031165,AL
271,01,2003-08-31,149.24244472284911,AL
272,01,2003-09-30,104.75980537554084,AL
273,01,2003-10-31,39.70387432295464,AL
274,01,2003-11-30,119.61879563504509,AL
275,01,2003-12-31,87.47534446218746,AL
276,01,2004-01-31,79.12397999202106,AL
277,01,2004-02-29,173.98732451794407,AL
278,01,2004-03-31,69.25783355718306,AL
279,01,2004-04-30,85.12733370719182,AL
280,01,2004-05-31,96.19716161002157,AL
281,01,2004-06-30,184.70235276482552,AL
282,01,2004-07-31,114.21423033848446,AL
283,01,2004-08-31,104.7632958079706,AL
284,01,2004-09-30,173.85721773211455,AL
285,01,2004-10-31,100.44104494022388,AL
286,01,2004-11-30,192.69134379466146,AL
287,01,2004-12-31,145.75839653733584,AL
288,01,2005-01-31,71.97084072394175,AL
289,01,2005-02-28,121.11216095892411,AL
290,01,2005-03-31,130.40501734056858,AL
291,01,2005-04-30,193.8450801215434,AL
292,01,2005-05-31,63.26812017017232,AL
293,01,2005-06-30,160.59383134641962,AL
294,01,2005-07-31,203.87034714228415,AL
295,01,2005-08-31,151.15048551897058,AL
296,01,2005-09-30,79.37659955068429,AL
297,01,2005-10-31,12.62986317588312,AL
298,01,2005-11-30,101.97634426657186,AL
299,01,2005-12-31,102.33220082719697,AL
300,01,2006-01-31,136.04078216340656,AL
301,01,2006-02-28,109.57960956049136,AL
302,01,2006-03-31,65.45832093984703,AL
303,01,2006-04-30,89.63716399252033,AL
304,01,2006-05-31,111.52923503511522,AL
305,01,2006-06-30,54.33450795647398,AL
306,01,2006-07-31,73.93008992819487,AL
307,01,2006-08-31,95.44809641324144,AL
308,01,2006-09-30,88.68981550597285,AL
309,01,2006-10-31,120.1410728570501,AL
310,01,2006-11-30,118.93470949809749,AL
311,01,2006-12-31,98.95886824137978,AL
312,01,2007-01-31,108.29638373950658,AL
313,01,2007-02-28,68.3059462165787,AL
314,01,2007-03-31,39.358739435947726,AL
315,01,2007-04-30,107.0660804186357,AL
316,01,2007-05-31,22.70490094223437,AL
317,01,2007-06-30,71.14350677810401,AL
318,01,2007-07-31,134.7724423280346,AL
319,01,2007-08-31,75.13227304274986,AL
320,01,2007-09-30,74.4072954057442,AL
321,01,2007-10-31,96.88184432216792,AL
322,01,2007-11-30,84.10056306010058,AL
323,01,2007-12-31,112.34661580635596,AL
324,01,2008-01-31,97.70102777763827,AL
325,01,2008-02-29,150.63133753740502,AL
326,01,2008-03-31,110.35892058187694,AL
327,01,2008-04-30,114.37340121994598,AL
328,01,2008-05-31,119.67608325747081,AL
329,01,2008-06-30,76.81103472306579,AL
330,01,2008-07-31,99.21824828468448,AL
331,01,2008-08-31,211.46237997704472,AL
332,01,2008-09-30,40.85235278218876,AL
333,01,2008-10-31,86.8756120339796,AL
334,01,2008-11-30,80.96192407190043,AL
335,01,2008-12-31,202.3983788196123,AL
336,01,2009-01-31,106.24452916752048,AL
337,01,2009-02-28,92.88872603269019,AL
338,01,2009-03-31,218.83317938547586,AL
339,01,2009-04-30,128.05690591160516,AL
340,01,2009-05-31,231.79209038883292,AL
341,01,2009-06-30,69.30077633503797,AL
342,01,2009-07-31,160.82580026221362,AL
343,01,2009-08-31,132.5728457162507,AL
344,01,2009-09-30,190.2604658825925,AL
345,01,2009-10-31,191.86025068797818,AL
346,01,2009-11-30,96.73713008220874,AL
347,01,2009-12-31,255.50622281839264,AL
348,01,2010-01-31,167.76116831526505,AL
349,01,2010-02-28,103.74328911355812,AL
350,01,2010-03-31,122.61834031462523,AL
351,01,2010-04-30,71.46218330355596,AL
352,01,2010-05-31,163.819979700462,AL
353,01,2010-06-30,100.59090071356732,AL
354,01,2010-07-31,88.56292279846554,AL
355,01,2010-08-31,122.87601944992714,AL
356,01,2010-09-30,44.44592698950123,AL
357,01,2010-10-31,70.84454161612462,AL
358,01,2010-11-30,114.95688101745,AL
359,01,2010-12-31,59.11414519037688,AL
360,01,2011-01-31,111.2820959388638,AL
361,01,2011-02-28,79.24532940225622,AL
362,01,2011-03-31,208.7583613051191,AL
363,01,2011-04-30,156.15820690757573,AL
364,01,2011-05-31,50.8104117454048,AL
365,01,2011-06-30,105.83344066229155,AL
366,01,2011-07-31,140.354072797137,AL
367,01,2011-08-31,62.65782415165103,AL
368,01,2011-09-30,181.83130900389358,AL
369,01,2011-10-31,25.446656314439988,AL
370,01,2011-11-30,110.7915166157212,AL
371,01,2011-12-31,135.41655129431123,AL
372,01,2012-01-31,154.0532625997181,AL
373,01,2012-02-29,102.59619773087984,AL
374,01,2012-03-31,123.33609814348155,AL
375,01,2012-04-30,48.83727871179487,AL
376,01,2012-05-31,97.14080060496262,AL
377,01,2012-06-30,102.81765355243817,AL
378,01,2012-07-31,161.7652644327466,AL
379,01,2012-08-31,157.90446967170956,AL
380,01,2012-09-30,144.8198077776112,AL
381,01,2012-10-31,86.74678893576069,AL
382,01,2012-11-30,37.972163057931304,AL
383,01,2012-12-31,157.35779145666177,AL
384,01,2013-01-31,166.69099493213204,AL
385,01,2013-02-28,224.66412991375105,AL
386,01,2013-03-31,103.71180964355139,AL
387,01,2013-04-30,145.67504409634654,AL
388,01,2013-05-31,108.47610782233374,AL
389,01,2013-06-30,154.48370883164054,AL
390,01,2013-07-31,254.6050824474411,AL
391,01,2013-08-31,156.64071674973312,AL
392,01,2013-09-30,93.37132545067432,AL
393,01,2013-10-31,32.10648986430375,AL
394,01,2013-11-30,91.97579705582018,AL
395,01,2013-12-31,193.6833088297987,AL
396,01,2014-01-31,72.10624395061211,AL
397,01,2014-02-28,145.4129174997218,AL
398,01,2014-03-31,126.2120428549258,AL
399,01,2014-04-30,250.90298222591917,AL
400,01,2014-05-31,111.17798628113164,AL
401,01,2014-06-30,144.4804944832287,AL
402,01,2014-07-31,108.90200178410085,AL
403,01,2014-08-31,86.96320977348444,AL
404,01,2014-09-30,70.18839687867481,AL
405,01,2014-10-31,135.635882119468,AL
406,01,2014-11-30,79.39866124066907,AL
407,01,2014-12-31,157.11813342716172,AL
408,01,2015-01-31,105.55373609566847,AL
409,01,2015-02-28,99.68850607325217,AL
410,01,2015-03-31,112.81850442902815,AL
411,01,2015-04-30,188.52804793762115,AL
412,01,2015-05-31,114.40065388855298,AL
413,01,2015-06-30,93.8958848011771,AL
414,01,2015-07-31,126.09456870583583,AL
415,01,2015-08-31,142.839561281587,AL
416,01,2015-09-30,80.07713499735277,AL
417,01,2015-10-31,69.60752944412494,AL
418,01,2015-11-30,185.59861986536893,AL
419,01,2015-12-31,304.2522983368818,AL
420,01,2016-01-31,113.74696709976885,AL
421,01,2016-02-29,160.10045990707098,AL
422,01,2016-03-31,124.30474368880765,AL
423,01,2016-04-30,149.1698682099009,AL
424,01,2016-05-31,56.98586409417293,AL
425,01,2016-06-30,107.77332734913409,AL
426,01,2016-07-31,123.76843620824076,AL
427,01,2016-08-31,137.23040896706675,AL
428,01,2016-09-30,51.945191631032095,AL
429,01,2016-10-31,4.796270183734645,AL
430,01,2016-11-30,54.89764929637417,AL
431,01,2016-12-31,167.11179245644078,AL
432,01,2017-01-31,239.2096646506265,AL
433,01,2017-02-28,84.6022648208495,AL
434,01,2017-03-31,114.67599747630773,AL
435,01,2017-04-30,101.60433725408663,AL
436,01,2017-05-31,191.78750311720773,AL
437,01,2017-06-30,238.51356961434658,AL
438,01,2017-07-31,154.41155880161077,AL
439,01,2017-08-31,154.5849539317952,AL
440,01,2017-09-30,110.17166248891309,AL
441,01,2017-10-31,158.03663144803116,AL
442,01,2017-11-30,25.01092516035332,AL
443,01,2017-12-31,105.52662826103968,AL
444,01,2018-01-31,58.240016543913576,AL
445,01,2018-02-28,209.90062837585694,AL
446,01,2018-03-31,117.16742941483487,AL
447,01,2018-04-30,157.64872966381716,AL
448,01,2018-05-31,150.43176408899402,AL
449,01,2018-06-30,138.38238734365217,AL
450,01,2018-07-31,119.54252166895769,AL
451,01,2018-08-31,140.2987320170407,AL
452,01,2018-09-30,155.91907006043976,AL
453,01,2018-10-31,82.77669424732817,AL
454,01,2018-11-30,163.4273577580212,AL
455,01,2018-12-31,254.27117089780063,AL
456,01,2019-01-31,158.76850342472662,AL
457,01,2019-02-28,189.21745147668318,AL
458,01,2019-03-31,97.12841180322971,AL
459,01,2019-04-30,157.7952088875148,AL
460,01,2019-05-31,94.93938520414405,AL
461,01,2019-06-30,122.91624614081924,AL
462,01,2019-07-31,124.88257628624797,AL
463,01,2019-08-31,143.29442760350432,AL
464,01,2019-09-30,13.768691955021632,AL
465,01,2019-10-31,173.3200785433545,AL
466,01,2019-11-30,87.9213390457353,AL
467,01,2019-12-31,187.1951234760637,AL
468,01,2020-01-31,181.65289181969538,AL
469,01,2020-02-29,264.91477304622356,AL
470,01,2020-03-31,163.40147530404275,AL
471,01,2020-04-30,191.47835562846268,AL
472,01,2020-05-31,99.82975683611616,AL
473,01,2020-06-30,128.8298087896251,AL
474,01,2020-07-31,150.0306648072211,AL
475,01,2020-08-31,154.0268673753267,AL
476,01,2020-09-30,178.30894048012675,AL
477,01,2020-10-31,130.2256937891377,AL
478,01,2020-11-30,65.31567388273004,AL
479,01,2020-12-31,98.65086298184512,AL
480,04,1981-01-31,18.43957763474944,AZ
481,04,1981-02-28,15.214083062147996,AZ
482,04,1981-03-31,30.603410549910848,AZ
483,04,1981-04-30,3.7516665299702505,AZ
484,04,1981-05-31,5.295137350666733,AZ
485,04,1981-06-30,4.333067824901076,AZ
486,04,1981-07-31,21.7096500222538,AZ
487,04,1981-08-31,17.564704400682174,AZ
488,04,1981-09-30,8.371393785377863,AZ
489,04,1981-10-31,10.886475913345048,AZ
490,04,1981-11-30,18.606991383715506,AZ
491,04,1981-12-31,0.06213723221388331,AZ
492,04,1982-01-31,19.984333539746395,AZ
493,04,1982-02-28,16.02791659373749,AZ
494,04,1982-03-31,34.2590374019385,AZ
495,04,1982-04-30,0.5837712444146972,AZ
496,04,1982-05-31,12.41670971000329,AZ
497,04,1982-06-30,0.41539162799833784,AZ
498,04,1982-07-31,20.860913735618983,AZ
499,04,1982-08-31,51.027167946156666,AZ
500,04,1982-09-30,22.129412991317174,AZ
501,04,1982-10-31,0.2480483636902035,AZ
502,04,1982-11-30,28.4923037594932,AZ
503,04,1982-12-31,55.49317170100907,AZ
504,04,1983-01-31,21.79700734617545,AZ
505,04,1983-02-28,26.283567471440477,AZ
506,04,1983-03-31,59.26602405614036,AZ
507,04,1983-04-30,5.247424565179112,AZ
508,04,1983-05-31,0.1669824644193533,AZ
509,04,1983-06-30,0.13563817925801655,AZ
510,04,1983-07-31,16.75079638306457,AZ
511,04,1983-08-31,65.53649228678603,AZ
512,04,1983-09-30,61.337759823610064,AZ
513,04,1983-10-31,30.903300721362,AZ
514,04,1983-11-30,14.120317612444444,AZ
515,04,1983-12-31,29.918426533271074,AZ
516,04,1984-01-31,8.904833767514118,AZ
517,04,1984-02-29,0.08016514981604611,AZ
518,04,1984-03-31,0.602781542211167,AZ
519,04,1984-04-30,17.256827587338037,AZ
520,04,1984-05-31,4.33584416903991,AZ
521,04,1984-06-30,6.057038616608962,AZ
522,04,1984-07-31,78.8631182822501,AZ
523,04,1984-08-31,46.18636255402071,AZ
524,04,1984-09-30,41.429352748398756,AZ
525,04,1984-10-31,9.025374166204099,AZ
526,04,1984-11-30,20.654818025666707,AZ
527,04,1984-12-31,79.86564640083718,AZ
528,04,1985-01-31,19.95442139015664,AZ
529,04,1985-02-28,12.422400307002706,AZ
530,04,1985-03-31,6.8392655385989265,AZ
531,04,1985-04-30,6.504303405789234,AZ
532,04,1985-05-31,0.3917386027692726,AZ
533,04,1985-06-30,0.9471412444797945,AZ
534,04,1985-07-31,25.68162431581622,AZ
535,04,1985-08-31,13.101456970029725,AZ
536,04,1985-09-30,38.863989761627565,AZ
537,04,1985-10-31,29.00035273120421,AZ
538,04,1985-11-30,41.795146776431885,AZ
539,04,1985-12-31,13.863266968643497,AZ
540,04,1986-01-31,2.544470871965014,AZ
541,04,1986-02-28,27.228174952923684,AZ
542,04,1986-03-31,21.35659606757559,AZ
543,04,1986-04-30,2.137863214664028,AZ
544,04,1986-05-31,1.9455378045816019,AZ
545,04,1986-06-30,2.9769967870381557,AZ
546,04,1986-07-31,30.288985844001083,AZ
547,04,1986-08-31,32.183830381442064,AZ
548,04,1986-09-30,13.046940795774898,AZ
549,04,1986-10-31,21.199625189846444,AZ
550,04,1986-11-30,12.430690876179572,AZ
551,04,1986-12-31,31.912676298879305,AZ
552,04,1987-01-31,12.515397024826283,AZ
553,04,1987-02-28,29.08197896300821,AZ
554,04,1987-03-31,4.4398041527966665,AZ
555,04,1987-04-30,3.7828880833350884,AZ
556,04,1987-05-31,4.969520692195678,AZ
557,04,1987-06-30,2.3429723032496286,AZ
558,04,1987-07-31,13.151522573797369,AZ
559,04,1987-08-31,24.38228118019941,AZ
560,04,1987-09-30,12.587104577149612,AZ
561,04,1987-10-31,18.74151134584674,AZ
562,04,1987-11-30,23.78890409968996,AZ
563,04,1987-12-31,30.19804116739457,AZ
564,04,1988-01-31,16.702680547817657,AZ
565,04,1988-02-29,10.846770336406426,AZ
566,04,1988-03-31,2.2747687800179492,AZ
567,04,1988-04-30,32.45984228363536,AZ
568,04,1988-05-31,0.14458623010840319,AZ
569,04,1988-06-30,2.4848119099546206,AZ
570,04,1988-07-31,23.079668831019703,AZ
571,04,1988-08-31,53.29313401436539,AZ
572,04,1988-09-30,5.02594285677511,AZ
573,04,1988-10-31,28.841706439759623,AZ
574,04,1988-11-30,10.040940499316894,AZ
575,04,1988-12-31,2.4350456910699725,AZ
576,04,1989-01-31,27.73282344706016,AZ
577,04,1989-02-28,0.9744400479255653,AZ
578,04,1989-03-31,14.987739755305416,AZ
579,04,1989-04-30,0.02677261487456763,AZ
580,04,1989-05-31,1.2804595398339043,AZ
581,04,1989-06-30,0.6181966033242949,AZ
582,04,1989-07-31,20.76334920819264,AZ
583,04,1989-08-31,15.25188896067148,AZ
584,04,1989-09-30,3.348225218183529,AZ
585,04,1989-10-31,16.39906617034916,AZ
586,04,1989-11-30,1.5675878354593804,AZ
587,04,1989-12-31,6.907866388367345,AZ
588,04,1990-01-31,18.996161871266317,AZ
589,04,1990-02-28,13.959458344233443,AZ
590,04,1990-03-31,7.76020247276907,AZ
591,04,1990-04-30,5.837070072000401,AZ
592,04,1990-05-31,3.2023861745066484,AZ
593,04,1990-06-30,3.52562235158065,AZ
594,04,1990-07-31,44.808843069626754,AZ
595,04,1990-08-31,52.1284703054562,AZ
596,04,1990-09-30,27.70250767349874,AZ
597,04,1990-10-31,6.871625551694441,AZ
598,04,1990-11-30,11.221193262522288,AZ
599,04,1990-12-31,22.908708785832342,AZ
600,04,1991-01-31,18.852016789366957,AZ
601,04,1991-02-28,14.36441301054933,AZ
602,04,1991-03-31,49.64245716346998,AZ
603,04,1991-04-30,0.030323099987566788,AZ
604,04,1991-05-31,0.2040535006247411,AZ
605,04,1991-06-30,1.836508192777959,AZ
606,04,1991-07-31,11.658604396520317,AZ
607,04,1991-08-31,17.949489872273343,AZ
608,04,1991-09-30,11.78454818069997,AZ
609,04,1991-10-31,13.69734143246072,AZ
610,04,1991-11-30,14.320267215930066,AZ
611,04,1991-12-31,39.130674163532404,AZ
612,04,1992-01-31,29.316543087728796,AZ
613,04,1992-02-29,49.00750651808902,AZ
614,04,1992-03-31,62.184290134054166,AZ
615,04,1992-04-30,11.626140152021186,AZ
616,04,1992-05-31,25.502818023954067,AZ
617,04,1992-06-30,3.346460946896203,AZ
618,04,1992-07-31,27.15508948410432,AZ
619,04,1992-08-31,42.92137225844812,AZ
620,04,1992-09-30,4.012045655507915,AZ
621,04,1992-10-31,8.1769674180633,AZ
622,04,1992-11-30,0.626709316849567,AZ
623,04,1992-12-31,70.84624646927627,AZ
624,04,1993-01-31,96.20619720145694,AZ
625,04,1993-02-28,51.66014595598123,AZ
