"","fips","state_abb","decade","mean_ppt","mean_tavg","sd_ppt","sd_tavg","ppt_instability_rt","tavg_instability_rt","ppt_instability_cv","tavg_instability_cv"
"12","04","AZ","2010_2019",14.1867575131317,21.7159809662636,3.05798931943607,0.508780440457873,-4.63924364384237,-42.6824210198028,0.215552378096652,0.023428849069645
"13","06","CA","1980_1989",28.8676087308993,16.4611890782215,12.5724737236764,0.494841556232592,-2.29609616733865,-33.2655753561736,0.435521827972508,0.0300611063928108
"14","06","CA","1990_1999",32.0404980086858,16.702106132348,11.4042963440711,0.489486863104057,-2.80951117386065,-34.1216637080563,0.355933804180556,0.0293068945452356
"15","06","CA","2000_2009",26.2435096589815,16.653166505761,5.87107962806215,0.275636076007826,-4.46996316206387,-60.4172238516708,0.223715490205132,0.0165515714931736
"16","06","CA","2010_2019",26.1035890446751,17.1946423677494,9.93145508985831,0.570385060998342,-2.6283750778203,-30.1456744635872,0.380463202698336,0.0331722549849696
"17","08","CO","1980_1989",43.3448320817729,16.6213732446791,5.1240561075233,0.686430925222355,-8.45908615601079,-24.2141964091944,0.118216079320747,0.0412980874153763
"18","08","CO","1990_1999",49.2118398431898,16.7545891935118,7.49583431312026,0.710377196837735,-6.56522513538651,-23.5854828506536,0.152317701126502,0.0423989623758026
"19","08","CO","2000_2009",44.8896748615614,17.1317079417291,9.84600430337687,0.89478448098684,-4.55917684762393,-19.1461835847163,0.219337839575397,0.0522297300438645
"20","08","CO","2010_2019",49.5297234191238,17.225189483682,9.03107134383918,1.05470555694947,-5.48436852432928,-16.3317519000303,0.182336397629715,0.0612304182748541
"21","09","CT","1980_1989",108.818549457922,15.1836259042698,24.3423626244946,0.623570710322309,-4.47033638996172,-24.349485395845,0.223696812223244,0.0410686297366531
"22","09","CT","1990_1999",104.165475679914,15.4692065469481,15.4427618315634,0.60081225761673,-6.74526207268252,-25.7471553731452,0.148252208620607,0.0388392420641163
"23","09","CT","2000_2009",115.318192709313,15.481392600116,17.9978241697862,0.900987828832459,-6.40734077749818,-17.182687828511,0.156070987126497,0.0581981125409679
"24","09","CT","2010_2019",109.289506938528,15.9341079837723,23.9595210133018,0.889582334255739,-4.56142286308032,-17.9118979437731,0.219229839025427,0.0558288129565655
"25","10","DE","1980_1989",92.0971832068131,16.522041440196,23.8018264245464,0.869339279967219,-3.86933261188036,-19.0052857623309,0.258442501668016,0.0526169410186947
"26","10","DE","1990_1999",95.8787530420978,16.0198719334327,14.2640438741368,1.08573660001664,-6.72170906708602,-14.7548419507891,0.14877168738181,0.0677743620253771
"27","10","DE","2000_2009",104.408585169752,16.8223197201806,18.2078877361386,0.856479042525025,-5.73425027014661,-19.6412508478736,0.174390714197836,0.0509132543413478
"28","10","DE","2010_2019",110.828577379045,17.0950654087043,17.9982496772417,0.839229106651009,-6.15774196749724,-20.3699624729689,0.162397191255879,0.04909189210962
"29","12","FL","1980_1989",105.73096004007,21.817692498595,14.2971100495115,0.4664786366894,-7.39526797191319,-46.7710432645644,0.135221604382416,0.021380750357511
"30","12","FL","1990_1999",112.577695995302,22.23481383634,13.1850183374801,0.50007058327151,-8.53830408982334,-44.4633509351374,0.117119276788453,0.0224904326589957
"31","12","FL","2000_2009",108.257908602227,21.9768111442463,17.4749701077256,0.183114029180683,-6.19502682607544,-120.017080300064,0.161419801410852,0.00833214737018949
"32","12","FL","2010_2019",120.868179464689,22.461122287856,10.4366242942772,0.681005954793806,-11.5811565173392,-32.982270022377,0.0863471621770077,0.0303193200262306
"33","13","GA","1980_1989",98.5671372342079,18.5929204816869,10.4438807499446,0.793849598304445,-9.43778846141375,-23.4212129368068,0.105957026276705,0.042696336978709
"34","13","GA","1990_1999",105.469414357686,18.4063145990945,16.8729369669609,0.636603958161705,-6.25080355389268,-28.9132895941233,0.15997943166479,0.0345861717583064
"35","13","GA","2000_2009",103.724824478045,18.6447321912303,18.1664033505061,0.434615110074672,-5.70970612491412,-42.8994109018136,0.175140362414894,0.0233103434051521
"36","13","GA","2010_2019",108.743435936799,19.2521786618574,18.5371839056778,0.527346153646428,-5.86623278325955,-36.5076686892184,0.170467152761768,0.0273915052892798
"37","19","IA","1980_1989",92.0322275141106,17.042377717232,19.9364917772552,0.526652737417126,-4.61626993065583,-32.3598008828613,0.216625114003663,0.0309025387275986
"38","19","IA","1990_1999",100.385061100266,16.4405185223254,18.0441457278876,0.821855669377855,-5.56330361182567,-20.0041432272054,0.179749312598065,0.0499896440773335
"39","19","IA","2000_2009",94.8758064745728,16.6117992770795,16.2261639596434,1.02740410934038,-5.84708787058612,-16.1687101755363,0.17102530732102,0.0618478523730994
"40","19","IA","2010_2019",106.921299542377,17.1746541289821,26.4950710757867,0.864456775695342,-4.03551661501637,-19.8675684104243,0.247799747937834,0.050333285852702
"41","16","ID","1980_1989",28.9559346076761,14.6944480660135,6.8197765035673,0.651834573798629,-4.24587735280325,-22.5432167250352,0.235522582709501,0.044359241726557
"42","16","ID","1990_1999",30.0511816962645,15.0491217367951,6.02731082016312,0.890297934414296,-4.9858357388397,-16.9034669800683,0.20056818001644,0.05915946126195
"43","16","ID","2000_2009",24.5033684108733,15.0936647142529,6.45063749527939,0.816987231125048,-3.79859640675903,-18.474786556294,0.263255132401182,0.0541278242621603
"44","16","ID","2010_2019",27.8706289493258,15.4197526991567,4.08209358595012,1.05992876070886,-6.82753306912213,-14.5479142285413,0.146465786379352,0.0687383761197955
"45","17","IL","1980_1989",91.2743569392901,17.0318285639375,17.1910332519822,1.07753353860421,-5.30941657789917,-15.8063094592859,0.188344610999742,0.0632658750972715
"46","17","IL","1990_1999",95.1703417394417,16.9797714355419,16.551059173976,0.991377958760986,-5.75010582338334,-17.127444972413,0.173909842829919,0.0583858247164531
"47","17","IL","2000_2009",97.2677760465815,17.1953854226399,16.7799921631859,0.925140719004927,-5.79665205446163,-18.5867782807518,0.172513373341136,0.0538016855258658
"48","17","IL","2010_2019",107.015718574281,17.6068484681866,15.2167585035727,1.08507887557739,-7.03275395670865,-16.2263305133626,0.142191807953993,0.061628228216878
"49","18","IN","1980_1989",94.119542827681,16.6024336958408,12.5104900727994,1.12515387253451,-7.5232498711076,-14.7557006211446,0.132921279650755,0.0677704180692728
"50","18","IN","1990_1999",96.0976673333119,16.5527793405408,16.2137724689998,1.06251652950753,-5.9269159917624,-15.5788440752191,0.16872181103796,0.0641896147860338
"51","18","IN","2000_2009",102.006980500563,16.8072891364314,11.2347156077645,0.926097141158787,-9.07962284599919,-18.148516380691,0.110136733316036,0.0551009227985127
"52","18","IN","2010_2019",107.216016606523,17.0794863781743,14.9535053526979,1.19958877943693,-7.16995875399734,-14.2377843732343,0.139470816264109,0.070235647189594
"53","20","KS","1980_1989",75.0528296095083,18.6675977352211,10.8741363541573,0.659062060733558,-6.90195774313746,-28.3244914969668,0.144886427476941,0.0353051351374511
"54","20","KS","1990_1999",81.179186300279,18.4270181507777,14.8526197386305,0.97214114531477,-5.46564765871829,-18.9550851124722,0.182960933898637,0.0527562917320806
"55","20","KS","2000_2009",82.6855373749638,18.8993623902748,13.3454553370283,1.22756167504761,-6.19578240583105,-15.3958556823972,0.161400116159481,0.0649525444138415
"56","20","KS","2010_2019",84.3928508761623,19.0838790259502,17.7821778870088,1.30976251268643,-4.74592321662791,-14.5704880397039,0.21070715946191,0.0686318809140122
"57","21","KY","1980_1989",102.314313479006,17.318277294501,15.0408319354728,0.71629163260079,-6.80243712036333,-24.1776903516517,0.147006136522228,0.0413604436757824
"58","21","KY","1990_1999",97.979537698788,16.9072136243122,15.7983669699811,1.47509975189177,-6.20187756652073,-11.461742572073,0.161241493285557,0.0872467684308792
"59","21","KY","2000_2009",110.276643538546,17.1440294548797,15.8089557222381,0.573557721230868,-6.97558051753047,-29.8906785146023,0.143357244244673,0.0334552459058926
"60","21","KY","2010_2019",123.472184390418,17.5959791507074,18.7062130220652,1.31381843488924,-6.60059757925215,-13.3930067377923,0.151501434225187,0.074665832667597
"61","22","LA","1980_1989",123.527063001659,19.0947969479512,16.4529763213148,0.772237251256199,-7.50788553932517,-24.7265939539821,0.133193293206476,0.0404422866271461
"62","22","LA","1990_1999",126.84793346491,19.1295110331575,16.5902699839186,0.56493345010936,-7.64592339894812,-33.8615301137761,0.130788650084773,0.029532038175474
"63","22","LA","2000_2009",125.830136217749,19.2147881564652,19.9104042134917,0.25200500051046,-6.31981826529087,-76.2476463464764,0.158232398151717,0.0131151589316725
"64","22","LA","2010_2019",131.640599827219,19.6783212275841,20.7391977187139,0.571254623281958,-6.34742971317709,-34.4475483008412,0.157544084013097,0.0290296421465669
"65","25","MA","1980_1989",103.924735115466,14.9291630406674,16.4368850868535,0.462890278525926,-6.32265387062822,-32.2520556884653,0.158161433546992,0.0310057755592194
"66","25","MA","1990_1999",98.1965515658002,14.994253469206,17.9182109062879,0.582607469740312,-5.48026541708696,-25.7364593624065,0.18247291397276,0.0388553835598967
"67","25","MA","2000_2009",112.155245664378,15.1709379737745,18.3871341202793,0.814761063892292,-6.09965886639621,-18.6201067357092,0.163943594535938,0.0537053849472422
"68","25","MA","2010_2019",105.189999128596,15.7897487449823,21.733111251083,0.839856178209065,-4.84008009315067,-18.8005388954247,0.206608151260787,0.0531899646899675
"69","24","MD","1980_1989",91.2255655263599,16.4032240522593,17.9252231700504,0.676530400418177,-5.0892289965338,-24.2461004592257,0.196493417899074,0.0412437456357852
"70","24","MD","1990_1999",94.304991855884,16.242906973621,15.6181274460617,1.28173159061943,-6.0381753306581,-12.6726274771546,0.165612945176107,0.0789102340302145
"71","24","MD","2000_2009",101.355225831843,16.5885881774154,17.7626372878956,0.722419580097885,-5.70609106007653,-22.9625395468485,0.175251321696676,0.0435491901041601
"72","24","MD","2010_2019",110.028642767412,16.8376580162417,19.6099438759664,0.715084676779575,-5.6108596466847,-23.5463834745712,0.178225809050646,0.0424693669446072
"73","23","ME","1980_1989",92.9717120590449,13.7177793797881,12.2363217663823,0.788246576057834,-7.59801138234798,-17.4029038583247,0.131613385355442,0.0574616746803235
"74","23","ME","1990_1999",94.5423429605496,14.3941732151232,14.1441696130023,0.711534723249186,-6.6841918293768,-20.2297551262052,0.149606717689494,0.0494321356715099
"75","23","ME","2000_2009",102.261100206613,14.2794329362051,23.2813791353912,0.900815595509401,-4.39239873256309,-15.8516715378693,0.227666034184577,0.0630848297361589
"76","23","ME","2010_2019",103.927111829198,15.0304784003086,15.8972553703743,0.482155584747424,-6.5374248200651,-31.1735026530539,0.152965430199784,0.0320785255070474
"77","26","MI","1980_1989",85.3562667744072,15.076718198755,13.6206697355724,0.753375128297009,-6.26667178864831,-20.0122324622471,0.159574337659017,0.049969437537091
"78","26","MI","1990_1999",82.0063103965008,15.2111327149659,11.3290399027042,1.23202829405081,-7.23859312887813,-12.3464150851218,0.138148391848484,0.0809951709144349
"79","26","MI","2000_2009",85.2600094056228,14.9329094487081,10.4348275693653,1.12190168805314,-8.17071569595746,-13.3103547376077,0.122388299533511,0.075129477742209
"80","26","MI","2010_2019",92.8994484749471,15.5252518261939,10.2870164011418,1.10601283228873,-9.03074758047785,-14.0371353504702,0.110732803800401,0.071239606588712
"81","27","MN","1980_1989",79.6358754683758,16.2828388508547,13.4080781624563,1.84582755804948,-5.93939522901668,-8.8214301383934,0.168367310381121,0.113360303750263
"82","27","MN","1990_1999",87.0406777485786,15.6823043604116,10.8271935234026,0.662196806369888,-8.03908026216056,-23.68224100382,0.124392339345949,0.042225733613584
"83","27","MN","2000_2009",87.434248528116,15.7417744599037,15.3495474342001,1.35646391400657,-5.69621019140311,-11.6050079160657,0.175555319484037,0.0861696956376584
"84","27","MN","2010_2019",96.4615641334794,15.9147624733198,15.672938440598,1.06017418940097,-6.15465724561343,-15.011460034046,0.162478584930578,0.0666157720656084
"85","29","MO","1980_1989",99.8504454678693,17.5906436645703,14.775027108608,0.810678786104856,-6.75805497572971,-21.6986603893876,0.147971569274194,0.0460857943326805
"86","29","MO","1990_1999",103.096006365008,17.4549784582365,20.6306340997053,1.30169726295861,-4.997229162553,-13.4093993702986,0.200110894952257,0.0745745556818129
"87","29","MO","2000_2009",104.698483592113,17.950368389853,16.504922125548,1.11661500879067,-6.34347031726065,-16.0757004415459,0.157642418106535,0.0622056876237634
"88","29","MO","2010_2019",112.902232662439,18.187012902588,19.6538381616075,0.989796727272146,-5.74453863586738,-18.3744928645208,0.174078383554819,0.0544232707467479
"89","28","MS","1980_1989",114.935213516074,18.4451742317277,20.6117836592091,0.75884165455666,-5.57618959214733,-24.3070133551169,0.179333931078715,0.04114038962296
"90","28","MS","1990_1999",116.13382548688,17.5345333207969,16.2715086934334,0.703117709508025,-7.13725000397461,-24.9382615224781,0.140109986261252,0.0400990261128928
"91","28","MS","2000_2009",123.541147476314,18.0435400334379,23.3908825183274,0.524116442010371,-5.28159411597727,-34.4265865123936,0.189336775610022,0.0290473178233921
"92","28","MS","2010_2019",126.513303864946,18.7443586703974,21.1112276568728,1.41268278918891,-5.99270236298926,-13.2686253515975,0.166869625659363,0.0753657574542646
"93","30","MT","1980_1989",41.9889104985753,15.3778580732244,8.40290804959481,1.13493388589793,-4.9969498952925,-13.5495628990386,0.200122078658838,0.0738031187759534
"94","30","MT","1990_1999",45.5730202036409,15.0525688783908,12.1576806269842,0.922451801877609,-3.74849624709592,-16.3180004069069,0.266773643104146,0.0612820183272415
"95","30","MT","2000_2009",43.2165092720886,15.4200184338983,6.85049403060199,0.864194101650474,-6.30852447707204,-17.8432349913619,0.158515672505423,0.0560436490627461
"96","30","MT","2010_2019",50.2505675927295,15.3541354331555,12.317084254044,0.97354456501625,-4.07974538099235,-15.7713739924163,0.24511333591038,0.0634060165259446
"97","37","NC","1980_1989",98.5707784766543,17.7768136397395,13.7840889974743,1.09540072685762,-7.1510549949812,-16.2285939783297,0.139839506296879,0.0616196326887784
"98","37","NC","1990_1999",104.529805609888,16.630999219891,11.122725830221,0.739896730133977,-9.39785869088626,-22.4774600867334,0.106407218164471,0.0444890123769018
"99","37","NC","2000_2009",104.676115607736,17.6659252411368,19.246612639933,0.936573335096699,-5.43867731771943,-18.8622978886248,0.183868235157464,0.0530158099455669
"100","37","NC","2010_2019",116.682139278583,17.4048143401815,16.5294891881517,1.16953513160981,-7.05902874253492,-14.8818225889671,0.141662548273022,0.0671960705096275
"101","38","ND","1980_1989",56.1446402528459,16.0275897081687,10.1248630236198,1.46731199966694,-5.54522467334807,-10.9230959140297,0.180335344175735,0.0915491366065542
"102","38","ND","1990_1999",67.8200980983232,15.6637005657395,14.0731207958521,0.754324845529103,-4.81912285712152,-20.7651924215124,0.207506641695643,0.0481575118448705
"103","38","ND","2000_2009",62.7562344942572,15.526018857774,7.71146074709372,1.1702022040238,-8.13804758299634,-13.2678085927261,0.122879596094941,0.0753703969281133
"104","38","ND","2010_2019",69.997999054739,15.749580213802,15.1669087957264,0.960933611180412,-4.61517900565622,-16.3898733799676,0.216676319331153,0.0610132840453937
"105","31","NE","1980_1989",75.3166357692763,17.4489091775975,11.8286123260986,0.769223806990558,-6.36732641943959,-22.6837872398451,0.157051788164492,0.0440843492943478
"106","31","NE","1990_1999",77.7409651539302,17.0617586824229,12.7766495760687,0.906565759018061,-6.08461276887041,-18.8202107929856,0.164348996063664,0.0531343676752392
"107","31","NE","2000_2009",77.444805019158,17.3899736963658,15.3676460355782,0.794519309991866,-5.03947090139002,-21.8874147898858,0.198433529941442,0.045688356053
"108","31","NE","2010_2019",86.1695289778728,17.8253693055592,18.588583939346,0.697430349559319,-4.63561556162866,-25.5586372414426,0.215721080988145,0.0391257167020833
"109","33","NH","1980_1989",97.0487815987045,14.3603673138554,13.3507617337263,0.609195326007234,-7.26915688664737,-23.5726813729443,0.137567535767028,0.0424219877314321
"110","33","NH","1990_1999",97.8175411333848,14.8263707243283,17.4410976431986,0.733327441592277,-5.60845097794233,-20.2179406952722,0.178302351920866,0.0494610215289554
"111","33","NH","2000_2009",111.291071797723,14.7363978357511,22.5077483983041,1.04483198399148,-4.94456708100171,-14.1040837776185,0.202242174818955,0.0709014506555102
"112","33","NH","2010_2019",107.073780687988,15.8482941243875,17.6381818821761,0.734578944886631,-6.07056789658063,-21.5746642817722,0.164729234074339,0.0463506633030148
"113","34","NJ","1980_1989",106.985666407972,16.4449659473474,16.8462725730411,0.36707281154631,-6.35070256308094,-44.8002832954919,0.157462893288907,0.0223212874214263
"114","34","NJ","1990_1999",96.6067332741019,16.4670831645874,13.9980761732494,0.731633464310718,-6.90142931631701,-22.5072853660422,0.144897521102724,0.0444300582561035
"115","34","NJ","2000_2009",107.425360128196,16.5315817413434,17.0761346091377,0.769940738254193,-6.29096470525072,-21.4712391746253,0.158958132314008,0.0465739304502648
"116","34","NJ","2010_2019",113.710777146364,17.0477159582204,23.2374206354529,1.04792976237189,-4.89343369603068,-16.2679948316712,0.204355481675608,0.0614703908101296
"117","35","NM","1980_1989",43.3924101621708,18.2202475956929,10.4084931043972,0.790054471764265,-4.16894258630378,-23.062014388711,0.239868978595507,0.0433613466345553
"118","35","NM","1990_1999",37.678145123084,18.1701057205176,6.18383241775845,1.00227308316472,-6.09300876506317,-18.1288972294305,0.164122527729473,0.0551605531955136
"119","35","NM","2000_2009",39.5059898988833,18.7150673595442,9.25174292283669,1.02475217756923,-4.27011323470393,-18.2630178975929,0.234185827174987,0.0547554629583865
"120","35","NM","2010_2019",38.2802191779148,18.9607564397926,13.6560940234323,0.802480292443309,-2.80316019443263,-23.6276910702228,0.356740225544764,0.042323221385786
"121","32","NV","1980_1989",17.1872273384876,16.4359038080418,5.72906700270185,0.682325241196095,-3.00000459592845,-24.0880782590281,0.333332822675399,0.0415143121525356
"122","32","NV","1990_1999",18.4060485308006,16.6999536564208,7.14690451598156,0.759712196172019,-2.57538749673259,-21.981947559309,0.388291082902556,0.0454918745166652
"123","32","NV","2000_2009",13.3447926845683,16.9019965912933,4.40667147454186,1.00092289403372,-3.02831576205841,-16.8864122222024,0.330216555528634,0.059219210501399
"124","32","NV","2010_2019",15.9337141129185,17.0551873561481,5.48527625213498,1.12104494577973,-2.90481525095783,-15.2136517098211,0.344255972792163,0.0657304386266748
"125","36","NY","1980_1989",91.9360963387459,14.6276591915627,9.56754358028864,0.710133091073641,-9.60916410437424,-20.5984756596081,0.104067324601604,0.0485472816787563
"126","36","NY","1990_1999",88.0860581598515,14.8526816801238,12.7193631861016,1.02637107168256,-6.92535128300311,-14.471064208557,0.144397007333664,0.0691034180754087
"127","36","NY","2000_2009",98.3645269810145,14.4363994022264,14.9402922382352,0.645659398592103,-6.58384223096251,-22.3591562884484,0.151886993175079,0.0447244067307065
"128","36","NY","2010_2019",101.32944520458,15.2377898506577,13.9016634703905,1.30141354483285,-7.28901583759411,-11.7086455040814,0.137192732500643,0.0854069755251726
"129","39","OH","1980_1989",87.8287634471398,16.2927915706402,13.7325324149247,0.718466793659496,-6.39567130034125,-22.6771671487464,0.156355752670817,0.0440972187328646
"130","39","OH","1990_1999",87.2547085401764,16.030796624618,14.3426929023842,1.316881896838,-6.08356527843333,-12.1732986557944,0.164377294272665,0.082147002901634
"131","39","OH","2000_2009",94.2860856786643,15.9339330492471,10.2421614129379,0.705076547137004,-9.20568246069254,-22.5988697453455,0.108628556793036,0.0442500006092544
"132","39","OH","2010_2019",101.652691435287,17.0831771087675,15.0708597917729,1.23633856815817,-6.74498289014529,-13.8175557640469,0.148258344948664,0.0723716999646193
"133","40","OK","1980_1989",81.1541514421801,18.7935387698905,11.8529467130068,0.736334942859296,-6.84674903272162,-25.5230842324452,0.146054718118169,0.0391802178331092
"134","40","OK","1990_1999",84.2932788524473,18.6698467083212,7.0834820452714,0.839665385365161,-11.8999777671093,-22.2348652614778,0.0840337704465241,0.0449744124032321
"135","40","OK","2000_2009",80.6476939623906,19.1413644226956,16.3630553942596,0.61512098775832,-4.92864517165194,-31.1180479997151,0.202895514928057,0.0321356918020422
"136","40","OK","2010_2019",81.9355490717157,19.743376659871,20.2130706729061,0.871253055741677,-4.05359237087828,-22.6608980361784,0.246694760722409,0.0441288777877863
"137","41","OR","1980_1989",44.4908622876488,13.1439323752474,12.8486960046881,1.03766907232041,-3.46267529961136,-12.6667862865521,0.288794043181651,0.0789466228747906
"138","41","OR","1990_1999",44.638333424032,13.0953754055699,9.87721475034738,0.649921158714412,-4.51932397465208,-20.1491753730151,0.221272032190829,0.0496298226347891
"139","41","OR","2000_2009",34.7766106751248,14.1395227242297,11.3570475177447,0.760538902137413,-3.06211721143093,-18.5914523037443,0.3265714311219,0.0537881594004683
"140","41","OR","2010_2019",42.8231656299174,13.6748548555035,8.65649785596104,0.814668750480489,-4.94693885939433,-16.7857854464629,0.202145211093721,0.0595742155283366
"141","42","PA","1980_1989",97.1946446763425,15.5230564057217,9.7113094147668,0.713851861137935,-10.0083974802152,-21.7454870552228,0.0999160956563542,0.045986553323018
"142","42","PA","1990_1999",92.8822663856337,15.9068559643479,16.9698798914326,1.10691472543264,-5.47336027007039,-14.3704439003924,0.182703120324133,0.0695872728032219
"143","42","PA","2000_2009",102.981569634322,15.712278905321,18.8790722916353,0.703359874041312,-5.4548003229984,-22.3388900692367,0.183324767321697,0.0447649814695636
"144","42","PA","2010_2019",111.502287362545,16.2584532443823,23.4353969263473,1.0298501659365,-4.75785785548988,-15.7872026263137,0.210178620373483,0.0633424441093335
"145","44","RI","1980_1989",106.821264457474,14.880529418007,22.9728873252335,0.376056693583375,-4.64988414147407,-39.5699097288048,0.215059121813514,0.0252717281099091
"146","44","RI","1990_1999",97.4125132983382,14.785943325225,16.0128717695791,0.624070751395338,-6.08338808304207,-23.692735626795,0.164382082212966,0.0422070298572472
"147","44","RI","2000_2009",110.725684118057,14.9409183372556,17.7765518073139,0.628431777902028,-6.22874927141389,-23.7749249204659,0.160545874689383,0.0420611212588597
"148","44","RI","2010_2019",105.35326780314,15.5030767426935,20.6005881051979,0.664728906942952,-5.11409030000253,-23.322404939468,0.195538197673104,0.0428772248228879
"149","45","SC","1980_1989",95.3693873762357,18.3585974727539,11.5090468922404,0.702236497982382,-8.28647135329124,-26.1430408779671,0.120678628738977,0.0382510972869565
"150","45","SC","1990_1999",105.114733289388,17.6220036842218,11.03588579214,0.603999967148788,-9.52481162538428,-29.1755043752856,0.104988952992512,0.0342753286159843
"151","45","SC","2000_2009",98.7019112055011,17.9814076644156,16.9621578686809,0.717542598860215,-5.81894779954533,-25.0597075253488,0.171852375111207,0.0399046955750966
"152","45","SC","2010_2019",111.455939209423,18.5065985673213,17.440206339604,1.05164219374951,-6.39074659090037,-17.5978091002018,0.156476240416711,0.0568252555932393
"153","46","SD","1980_1989",63.3533751000879,16.6324482546147,15.1853599159726,1.24248191061388,-4.1720035251486,-13.3864711530464,0.239692990183747,0.074702286253568
"154","46","SD","1990_1999",73.0964066658622,16.4187742002607,7.38481033386553,1.13971781620367,-9.89821042940725,-14.4059994209362,0.101028363372538,0.0694155241007927
"155","46","SD","2000_2009",69.4742026095057,16.6745377008257,11.7210521437193,1.26982156887351,-5.92730087347432,-13.1314021666982,0.16871085530265,0.0761533298047976
"156","46","SD","2010_2019",79.0944918791205,16.7529995210161,16.7167485565577,0.962221086299867,-4.73145190953376,-17.4107590859791,0.211351614498083,0.0574357496454763
"157","47","TN","1980_1989",109.183840020366,17.4157847225468,13.7279591096191,0.892459003675932,-7.95339198991793,-19.5143806615354,0.1257325178072,0.0512442601865961
"158","47","TN","1990_1999",110.296870144744,17.0577142025219,14.2834847521111,1.06585606363967,-7.72198606005037,-16.003768974465,0.129500363277459,0.0624852809107382
"159","47","TN","2000_2009",111.54414075811,17.5929702396617,18.4418216961734,1.01240618439313,-6.04843396687079,-17.3773832191746,0.165332052143963,0.057546063603902
"160","47","TN","2010_2019",125.050501132688,17.5777646564525,18.9176852237826,0.993045222343309,-6.6102432540467,-17.7008702735348,0.15128036315272,0.0564943974249184
"161","48","TX","1980_1989",61.667166611017,18.9307342822419,7.70656778205743,0.669497363617869,-8.00189764821009,-28.276040072724,0.124970356278387,0.0353656310228755
"162","48","TX","1990_1999",62.3308881936064,18.3504002758454,9.55333949219623,0.898408076191971,-6.52451305059578,-20.4254622839391,0.153268143115858,0.0489585002336187
"163","48","TX","2000_2009",64.9173351528156,18.8501885158381,11.0510821675595,0.702288309783989,-5.87429666783047,-26.8410968162578,0.170233145608107,0.0372563016647775
"164","48","TX","2010_2019",64.3897931336922,19.0452866981508,16.8079419852113,0.875414161081509,-3.83091476579027,-21.7557443606142,0.261034259736059,0.0459648717793524
"165","49","UT","1980_1989",32.68000173962,16.0022217442209,9.81148959845414,0.868189573902978,-3.33078901136163,-18.4317137929707,0.300229163897475,0.0542543146683067
"166","49","UT","1990_1999",31.1266024657821,16.3863243541057,6.66742779992484,0.518296874067653,-4.66845737214176,-31.6157113306588,0.214203519553875,0.0316298434516091
"167","49","UT","2000_2009",25.5474280854778,16.2452924739934,6.36331061891527,0.77959826620207,-4.01480135348677,-20.8380305322314,0.249078325913067,0.0479891800932552
"168","49","UT","2010_2019",26.646606865988,16.6523615748896,8.06916430470423,0.819509285706094,-3.30227590612492,-20.3199181087274,0.302821456603685,0.0492127967568185
"169","51","VA","1980_1989",91.6183176154286,16.7284314566644,15.6941449397628,0.660558077500167,-5.83773872148355,-25.3246944159276,0.171299204659483,0.0394871497194084
"170","51","VA","1990_1999",93.8917933259489,16.7560001967504,13.9714335076151,1.42343337400487,-6.72026913163729,-11.771538101293,0.148803564323378,0.084950665868393
"171","51","VA","2000_2009",100.50842237466,16.9194674705418,20.7024629647008,0.708084796410648,-4.85490168711006,-23.8946910826334,0.205977394486697,0.0418503004094828
"172","51","VA","2010_2019",109.985606021644,17.3446761974495,18.3279905771568,0.65473570768657,-6.00096369313532,-26.49111083117,0.166639901711775,0.0377485114298559
